frequency,word,year
0.00015413281580276334,consumer,1970
8.151254681876907e-06,content,1970
0.00036569492595511403,control,1970
0.00021637876064618705,corporation,1970
3.186399557460973e-05,correction,1970
0.00030085540007654773,cost,1970
0.0004386857065155572,country,1970
0.00012856751702778577,county,1970
0.0008540291837148304,court,1970
7.780743105427956e-05,credit,1970
0.000186367322953822,crime,1970
0.00023935047838602192,crisis,1970
6.558054903146422e-05,critic,1970
6.521003745501527e-05,cuba,1970
3.779218079779293e-05,cuban,1970
7.780743105427957e-06,culture,1970
0.0005928185223183206,cut,1970
0.0001897019271418626,d,1970
3.223450715105868e-05,daily,1970
1.2967905175713265e-05,dance,1970
0.00012226882022815363,data,1970
4.890752809126145e-05,david,1970
2.223069458693702e-05,davis,1970
0.00010559579928795086,deal,1970
0.0002778836823367128,death,1970
0.000164136628366885,debate,1970
5.113059754995515e-05,debt,1970
9.410994041803341e-05,decade,1970
0.00024231457099761357,decision,1970
4.890752809126145e-05,declares,1970
0.00010485477613505295,decline,1970
0.0002575055456320205,democrat,1970
4.0756273409384536e-05,demonstration,1970
0.00019674164709439264,despite,1970
2.593581035142653e-06,destroyer,1970
4.557292390322089e-05,detective,1970
1.8525578822447518e-06,digest,1970
0.00013783030643900953,director,1970
8.818175519485019e-05,doctor,1970
1.815506724599857e-05,dole,1970
9.633300987672709e-06,dominican,1970
1.7414044093100668e-05,don,1970
1.4449951481509064e-05,don t,1970
1.2597393599264312e-05,donald,1970
6.298696799632156e-06,dow,1970
1.1485858869917461e-05,dream,1970
2.223069458693702e-06,drowned,1970
0.00018414425349512836,drug,1970
8.151254681876907e-06,dry,1970
1.4820463057958015e-06,dulles,1970
7.410231528979008e-07,dwight,1970
6.298696799632156e-06,dwyer,1970
0.00017784555669549617,e,1970
6.780361849015792e-05,earlier,1970
0.00033901809245078966,economic,1970
3.186399557460973e-05,economist,1970
0.0001971121586708416,economy,1970
0.0003968178983768258,effort,1970
0.00019600062394149476,egypt,1970
3.7051157644895036e-06,eisenhower,1970
3.705115764489504e-07,eisenhower s,1970
0.00030789512002907775,election,1970
3.445757660975238e-05,electric,1970
0.0005357597395451823,end,1970
0.0001463520726973354,enemy,1970
0.0002141556911874933,energy,1970
4.4831900750323e-05,enforcement,1970
3.742166922134398e-05,era,1970
3.705115764489504e-07,euro,1970
0.00013227263279227527,europe,1970
9.670352145317603e-05,european,1970
0.00011226500766403196,executive,1970
9.040482465354391e-05,expert,1970
1.8896090398896464e-05,eye,1970
0.0003186399557460973,f,1970
1.3338416752162213e-05,f kennedy,1970
0.00019377755448280105,face,1970
2.2971717739834923e-05,fair,1970
0.00013301365594517317,fall,1970
0.0001685827672842724,family,1970
1.6673020940202766e-05,fan,1970
9.077533622999283e-05,far,1970
3.705115764489504e-07,farley,1970
1.037432414057061e-05,fashion,1970
0.0001574674199908039,fear,1970
0.0003782923195543783,feb,1970
1.074483571701956e-05,fed,1970
0.000828834396516302,federal,1970
1.5561486210855915e-05,festival,1970
0.0002082275059643101,fight,1970
4.186780813873139e-05,fighter,1970
0.00011337654239337881,fighting,1970
2.7788368233671283e-05,film,1970
0.0001559853736850081,final,1970
9.225738253578863e-05,finance,1970
0.00013708928328611162,financial,1970
4.63139470561188e-05,finding,1970
5.113059754995515e-05,fireman,1970
6.0022875384729957e-05,firm,1970
3.7051157644895036e-06,flier,1970
9.63330098767271e-05,flight,1970
4.4090877597425096e-05,focus,1970
0.00013857132959190744,foe,1970
0.00015783793156725286,food,1970
3.3716553456854484e-05,football,1970
0.0005872608486715863,force,1970
0.0007636243590612866,ford,1970
0.00013560723698031584,free,1970
0.00010337272982925717,freeze,1970
8.299459312456488e-05,friday,1970
5.9652363808281004e-05,friend,1970
0.0003849615279304594,fund,1970
0.00012115728549880676,future,1970
0.0002812182865247533,g,1970
0.00013783030643900953,g o,1970
0.00012597393599264313,g o p,1970
0.00023749792050377719,gain,1970
9.040482465354391e-05,game,1970
0.00014894565373247805,gas,1970
9.633300987672709e-06,gaulle,1970
7.410231528979008e-07,gay,1970
8.595868573615649e-05,geneva,1970
6.965617637240267e-05,german,1970
7.410231528979007e-05,germany,1970
4.372036602097615e-05,giant,1970
4.5943435479669846e-05,girl,1970
1.2597393599264312e-05,global,1970
5.409469016154676e-05,gold,1970
9.55919867238292e-05,good,1970
3.705115764489504e-07,gould,1970
0.0008440253711507089,government,1970
0.0001022611950999103,governor carey,1970
8.114203524232013e-05,governor rockefeller,1970
3.705115764489504e-07,governor smith,1970
6.372799114921946e-05,great,1970
1.7414044093100668e-05,greece,1970
3.334604188040553e-05,greek,1970
0.00031938097889899514,group,1970
0.00012041626234590889,growing,1970
8.262408154811593e-05,growth,1970
7.558436159558586e-05,gun,1970
0.0012430663389862285,ha,1970
7.780743105427957e-06,haig,1970
8.114203524232013e-05,hall,1970
4.92780396677104e-05,hand,1970
0.0001685827672842724,hanoi,1970
4.742548178546565e-05,hard,1970
1.4820463057958015e-06,harding,1970
6.446901430211736e-05,harlem,1970
2.593581035142653e-06,harriman,1970
2.223069458693702e-06,headline,1970
0.0001722878830487619,health,1970
2.111915985759017e-05,health care,1970
6.409850272566841e-05,hearst,1970
6.743310691370897e-05,heart,1970
0.00026121066139651,help,1970
0.00030270795795879246,high,1970
0.00010114966037056344,history,1970
0.00011411756554627671,hit,1970
2.964092611591603e-06,hitler,1970
0.00015190974634406962,hold,1970
5.928185223183206e-06,hollywood,1970
0.0003371655345685448,home,1970
1.6302509363753813e-05,hoover,1970
0.0001463520726973354,hope,1970
1.074483571701956e-05,horse,1970
0.00022304796902226806,hospital,1970
0.00012819700545133682,hostage,1970
0.0009918594901538401,house,1970
4.77959933619146e-05,house representative,1970
4.742548178546565e-05,hughes,1970
6.0022875384729957e-05,humphrey,1970
1.5190974634406964e-05,ice,1970
4.964855124415935e-05,idea,1970
8.855226677129913e-05,increased,1970
0.00013301365594517317,india,1970
0.0001237508665339494,indicted,1970
0.00023564536262153242,industry,1970
0.00026825038134904006,inquiry,1970
3.556911133909924e-05,inside,1970
8.855226677129913e-05,insurance,1970
0.0001767340219661493,intelligence,1970
2.8158879810120225e-05,invasion,1970
2.7788368233671283e-05,investor,1970
0.00013412519067452003,iran,1970
2.964092611591603e-05,iranian,1970
1.8896090398896464e-05,iraq,1970
5.928185223183206e-06,iraqi,1970
6.298696799632156e-06,iron,1970
0.0003597667407319308,issue,1970
0.00022193643429292128,j,1970
7.706640790138167e-05,james,1970
0.00010855989189954245,japan,1970
6.928566479595372e-05,japanese,1970
3.7051157644895036e-06,jerome,1970
0.00032530916412217844,jersey,1970
0.00021674927222263597,jet,1970
0.00041460245404637545,job,1970
1.1485858869917461e-05,john f,1970
4.964855124415935e-05,johnson,1970
3.334604188040553e-06,johnson s,1970
1.4820463057958015e-05,jones,1970
9.26278941122376e-05,jordan,1970
0.00010818938032309352,jr,1970
0.00030567205057038403,judge,1970
0.00020748648281141221,jury,1970
0.00023564536262153242,justice,1970
1.4820463057958015e-06,kaiser,1970
2.9270414539467076e-05,kansa,1970
3.705115764489504e-07,katanga,1970
3.705115764489504e-07,kellogg,1970
0.00014153542220349906,kennedy,1970
4.075627340938453e-06,kennedy s,1970
0.00012893802860423472,killing,1970
0.00027899521706605955,kissinger,1970
0.00010374324140570612,koch,1970
8.373561627746277e-05,korea,1970
7.076771110174951e-05,korean,1970
1.4820463057958015e-06,korean war,1970
0.00027269652026642744,l,1970
3.890371552713979e-05,la,1970
1.111534729346851e-06,laguardia,1970
0.00014598156112088646,lao,1970
4.63139470561188e-05,latest,1970
2.630632192787548e-05,latin,1970
0.0003727346459076441,law,1970
0.00011004193820533826,le,1970
0.00014783411900313117,lead,1970
0.0006509888398208058,leader,1970
4.5943435479669846e-05,league,1970
0.00019303653132990314,lebanon,1970
9.373942884158444e-05,led,1970
8.336510470101385e-05,legal,1970
7.817794263072853e-05,legislative,1970
2.593581035142653e-06,lehman,1970
7.410231528979007e-05,let,1970
4.77959933619146e-05,levy,1970
0.0002134146680345954,life,1970
4.92780396677104e-05,light,1970
0.00014820463057958015,limit,1970
1.8525578822447518e-06,lindbergh,1970
0.0002456491751856541,lindsay,1970
0.0001667302094020277,line,1970
1.6673020940202766e-05,liquor,1970
8.632919731260543e-05,list,1970
9.410994041803341e-05,little,1970
3.223450715105868e-05,live,1970
0.00014153542220349906,loan,1970
0.00011559961185207251,local,1970
0.00013671877170966267,london,1970
0.00022119541114002335,long,1970
5.7799805926036255e-05,look,1970
2.7047345080773378e-05,looking,1970
0.0001352367254038669,loss,1970
7.817794263072853e-05,lost,1970
1.000381256412166e-05,love,1970
5.00190628206083e-05,low,1970
4.4090877597425096e-05,madrid,1970
6.039338696117891e-05,main,1970
0.0005331661585100397,major,1970
0.00022082489956357445,make,1970
2.6676833504324425e-05,maker,1970
8.225356997166698e-05,making,1970
0.00019488908921214788,man,1970
3.445757660975238e-05,marine,1970
0.00015635588526145702,market,1970
1.111534729346851e-05,marshal,1970
1.111534729346851e-05,marshall,1970
0.00011819319288721516,mayor lindsay,1970
8.151254681876907e-06,mccarthy,1970
0.00016969430201361926,mcgovern,1970
2.556529877497757e-05,meat,1970
1.3338416752162213e-05,medium,1970
0.0002345338278921856,meet,1970
2.964092611591603e-06,mellon,1970
0.00024083252469181773,men,1970
2.3712740892732825e-05,merger,1970
9.077533622999283e-05,met,1970
0.00011004193820533826,metropolitan,1970
1.4449951481509064e-05,mets,1970
2.1489671434039123e-05,mexican,1970
0.00012671495914554103,middle east,1970
0.0001022611950999103,mideast,1970
0.0004457254264680873,military,1970
4.112678498583349e-05,miner,1970
0.00014375849166219274,money,1970
8.632919731260543e-05,moon,1970
3.112297242171183e-05,mortgage,1970
1.3708928328611165e-05,movie,1970
1.8525578822447518e-06,mr reagan,1970
0.00012152779707525571,murder,1970
3.964473868003769e-05,museum,1970
2.074864828114122e-05,music,1970
7.410231528979007e-06,musical,1970
0.00039607687522392787,n,1970
3.927422710358874e-05,n j,1970
4.92780396677104e-05,nationalist,1970
2.7788368233671283e-05,nato,1970
1.037432414057061e-05,nazi,1970
0.00012115728549880676,need,1970
4.557292390322089e-05,negro,1970
3.075246084526288e-05,net,1970
4.223831971518034e-05,network,1970
1.1485858869917461e-05,neutral,1970
0.0029407503822753193,new,1970
1.4820463057958015e-06,new deal,1970
0.0001441290032386417,new jersey,1970
0.001142657701768563,new york,1970
0.0003979294331061727,new york city,1970
0.00011152398451113406,news,1970
6.298696799632156e-06,news analysis,1970
3.705115764489504e-07,news summary,1970
0.0012804880082075724,nixon,1970
0.00011634063500497041,nixon administration,1970
0.00018266220718933247,nixon s,1970
5.631775962024045e-05,nominee,1970
0.00041274989616413066,north,1970
0.00011930472761656201,north vietnam,1970
0.00011004193820533826,north vietnamese,1970
1.2226882022815363e-05,notebook,1970
7.410231528979007e-06,novel,1970
0.0001507982116147228,nuclear,1970
0.00016376611679043602,number,1970
0.0003023374463823435,o,1970
5.187162070285305e-06,o dwyer,1970
0.00012819700545133682,o p,1970
5.6688271196689403e-05,offensive,1970
0.00020563392492916742,offer,1970
0.000418307569810865,oil,1970
0.00015931997787304865,old,1970
0.00023305178158638975,open,1970
1.4820463057958015e-05,opera,1970
2.6676833504324425e-05,opinion,1970
0.0003015964232294456,order,1970
5.00190628206083e-05,owner,1970
0.0003779218079779294,p,1970
3.445757660975238e-05,pacific,1970
2.9270414539467076e-05,page,1970
0.00017895709142484305,pakistan,1970
2.741785665722233e-05,palestine,1970
0.0001248624012632963,palestinian,1970
1.1856370446366412e-05,panic,1970
0.00012671495914554103,park,1970
0.0004368331486333125,party,1970
5.2242132279302e-05,past,1970
1.5561486210855915e-05,path,1970
0.000283811867559896,pay,1970
7.336129213689217e-05,payment,1970
0.00032790274515732113,peace,1970
0.00018673783453027098,peking,1970
5.00190628206083e-05,pennsylvania,1970
0.0001000381256412166,percent,1970
7.447282686623903e-05,period,1970
3.705115764489504e-07,pershing,1970
9.26278941122376e-06,pier,1970
0.0011771152783783153,plan,1970
0.00021637876064618705,plane,1970
4.890752809126145e-05,play,1970
1.6673020940202766e-05,player,1970
1.852557882244752e-05,poland,1970
0.0006039338696117891,police,1970
0.0004357216139039656,policy,1970
1.2967905175713265e-05,polish,1970
0.00038792562054205097,political,1970
5.2983155432199904e-05,politics,1970
4.557292390322089e-05,pope,1970
0.0003997819909884175,power,1970
0.0018803462504784233,president,1970
0.00018488527664802624,president carter,1970
0.0002456491751856541,president ford,1970
2.223069458693702e-06,president johnson,1970
8.892277834774808e-06,president kennedy,1970
0.0003853320395069084,president nixon,1970
0.00010967142662888932,president nixon s,1970
1.4820463057958015e-06,president reagan,1970
7.410231528979008e-07,president roosevelt,1970
1.111534729346851e-06,president truman,1970
0.0002323107584334919,presidential,1970
0.00012263933180460258,pressure,1970
0.0006398734925273372,price,1970
2.8529391386569178e-05,prince,1970
4.446138917387404e-06,print,1970
9.966761406476764e-05,prisoner,1970
0.00014375849166219274,private,1970
8.151254681876907e-06,pro,1970
0.0002397209899624709,problem,1970
6.335747957277052e-05,production,1970
6.521003745501527e-05,profit,1970
0.0005168636491462859,program,1970
3.7051157644895036e-06,prohibition,1970
0.00016080202417884446,project,1970
4.557292390322089e-05,property,1970
0.0001015201719470124,prosecutor,1970
0.0004212716624224565,public,1970
4.816650493836355e-05,push,1970
5.1871620702853053e-05,quarter,1970
0.00011448807712272566,queen,1970
0.00012449188968684732,question,1970
1.111534729346851e-06,quotation,1970
0.00028566442544214075,r,1970
3.705115764489504e-07,r f,1970
0.00022008387641067647,race,1970
7.558436159558586e-05,racial,1970
8.151254681876907e-05,radio,1970
7.187924583109637e-05,rail,1970
0.00018340323034223046,raise,1970
0.0004064511993644986,rate,1970
0.00010374324140570612,reach,1970
0.00010855989189954245,reagan,1970
1.3338416752162213e-05,reagan s,1970
4.0756273409384536e-05,real,1970
1.111534729346851e-05,reality,1970
6.150492169052574e-05,rebel,1970
5.631775962024045e-05,recession,1970
0.00020192880916467795,record,1970
4.816650493836355e-05,recovery,1970
7.410231528979008e-07,red army,1970
9.225738253578863e-05,reduction,1970
2.964092611591603e-06,regulator,1970
0.00010596631086439981,relief,1970
7.410231528979008e-07,reparation,1970
2.408325246918177e-05,repeal,1970
0.0005261264385575097,report,1970
0.0002189723416813297,republican,1970
8.521766258325857e-06,retailer,1970
0.00019007243871831152,return,1970
2.2971717739834923e-05,rev,1970
8.151254681876907e-05,review,1970
0.00011559961185207251,rhodesia,1970
0.00030789512002907775,right,1970
0.0005142700681111432,rise,1970
6.928566479595372e-05,rising,1970
3.964473868003769e-05,risk,1970
5.928185223183206e-05,rival,1970
8.003050051297328e-05,road,1970
0.00021304415645814645,rockefeller,1970
0.00026009912666716316,role,1970
1.3338416752162213e-05,romney,1970
3.779218079779293e-05,ronald,1970
3.519859976265028e-05,ronald reagan,1970
1.3708928328611165e-05,roosevelt,1970
1.111534729346851e-06,roosevelt s,1970
9.63330098767271e-05,rose,1970
3.705115764489504e-07,rudolph,1970
0.00028677596017148764,rule,1970
0.00010114966037056344,run,1970
2.223069458693702e-06,rusk,1970
7.039719952530056e-06,russia,1970
9.596249830027814e-05,russian,1970
0.006400587483155617,s,1970
7.521385001913692e-05,s new,1970
1.074483571701956e-05,s notebook,1970
0.0001052252877115019,sadat,1970
8.447663943036068e-05,safety,1970
0.0001667302094020277,said yesterday,1970
0.0003312373493453616,saigon,1970
6.150492169052574e-05,saigon south,1970
5.9652363808281004e-05,saigon south vietnam,1970
0.00020785699438786117,sale,1970
1.5561486210855915e-05,salvador,1970
1.7784555669549617e-05,samuel,1970
2.7047345080773378e-05,satellite,1970
6.298696799632156e-05,saturday,1970
7.484333844268798e-05,saudi,1970
5.335366700864885e-05,saving,1970
0.0011041244978178722,say,1970
4.0756273409384536e-05,scandal,1970
2.8158879810120225e-05,scene,1970
0.0006528413977030505,school,1970
6.558054903146422e-05,search,1970
3.186399557460973e-05,season,1970
0.00013004956333358158,secret,1970
0.00012115728549880676,secretary state,1970
1.4079439905060113e-05,sector,1970
0.0002897400527830792,security,1970
0.00036087827546127767,seek,1970
0.00014301746850929484,seeking,1970
0.0002189723416813297,seen,1970
0.0007873370999540195,senate,1970
2.223069458693702e-05,sense,1970
0.0003886666436949489,sept,1970
9.26278941122376e-06,sept 11,1970
0.00012226882022815363,series,1970
0.0003686590185667056,service,1970
0.0003945948289181321,set,1970
4.7054970209016703e-05,share,1970
2.000762512824332e-05,shell,1970
0.00016969430201361926,shift,1970
6.521003745501527e-05,shortage,1970
0.00016747123255492555,sign,1970
8.781124361840124e-05,site,1970
0.00012004575076945991,small,1970
5.07600859735062e-05,smith,1970
0.00012152779707525571,social,1970
0.000738800083439207,south,1970
0.00019822369340018845,south vietnam,1970
0.00014190593377994798,south vietnamese,1970
7.410231528979007e-05,space,1970
4.2979342868078245e-05,spain,1970
7.410231528979008e-07,sport time,1970
1.3708928328611165e-05,st louis,1970
3.2605018727507626e-05,stadium,1970
4.520241232677195e-05,stage,1970
6.595106060791316e-05,standard,1970
2.556529877497757e-05,star,1970
0.00013375467909807108,start,1970
0.002670276931467585,state,1970
3.705115764489504e-07,state art,1970
0.00010930091505244036,statement,1970
7.595487317203481e-05,steel,1970
0.0001978531818237395,step,1970
1.111534729346851e-06,stevenson,1970
7.299078056044323e-05,stop,1970
6.298696799632156e-05,store,1970
3.112297242171183e-05,story,1970
0.00041534347719927335,strike,1970
4.557292390322089e-05,struggle,1970
0.00021452620276394223,student,1970
0.00036236032176707343,study,1970
1.111534729346851e-05,sub,1970
3.149348399816078e-05,subcommittee,1970
2.223069458693702e-05,submarine,1970
8.74407320419523e-05,subway,1970
4.260883129162929e-05,success,1970
6.18754332669747e-05,suez,1970
6.669208376081106e-06,summary,1970
7.743691947783062e-05,summer,1970
3.7051157644895036e-06,sunk,1970
0.0003038194926881393,support,1970
6.743310691370897e-05,syria,1970
0.0003382770692978917,t,1970
5.928185223183206e-06,taft,1970
7.595487317203481e-05,taking,1970
0.0005913364760125247,talk,1970
2.593581035142653e-06,tammany,1970
6.0022875384729957e-05,tank,1970
1.2226882022815363e-05,tariff,1970
0.0006754426038664365,tax,1970
0.0001237508665339494,teacher,1970
3.5939622915548186e-05,teamster,1970
3.705115764489504e-07,tech,1970
2.074864828114122e-05,technology,1970
6.632157218436211e-05,television,1970
0.00020637494808206536,tell,1970
6.965617637240267e-05,terrorist,1970
0.0001885903924125157,test,1970
6.780361849015792e-05,texas,1970
1.852557882244752e-05,thant,1970
2.8899902963018127e-05,theater,1970
3.964473868003769e-05,thomas,1970
0.00018340323034223046,thousand,1970
0.00012782649387488786,threat,1970
7.817794263072853e-05,thursday,1970
0.0001256034244161942,tie,1970
0.0005046367671234704,time,1970
3.816269237424189e-05,title,1970
1.1485858869917461e-05,tito,1970
1.5561486210855915e-05,ton,1970
2.8529391386569178e-05,track,1970
0.00018784936925961783,trade,1970
7.595487317203481e-05,traffic,1970
0.00012412137811039836,transit,1970
7.410231528979008e-07,trench,1970
7.410231528979008e-07,trolley,1970
0.00032642069885152527,troop,1970
4.372036602097615e-05,trouble,1970
9.225738253578863e-05,truce,1970
7.410231528979008e-07,trump,1970
2.8529391386569178e-05,trust,1970
6.372799114921946e-05,try,1970
5.409469016154676e-05,trying,1970
6.817413006660686e-05,turn,1970
8.114203524232013e-05,tv,1970
0.0021982451830716227,u,1970
0.0018959077366892789,u s,1970
0.0001007791487941145,unemployment,1970
0.0006172722863639513,union,1970
0.0003097476779113225,unit,1970
0.00015561486210855915,university,1970
0.0002552824761733268,use,1970
0.00012523291283974522,used,1970
4.6684458632567744e-05,using,1970
4.372036602097615e-05,utility,1970
6.558054903146422e-05,v,1970
2.593581035142653e-06,vanderbilt,1970
0.00012189830865170466,veto,1970
3.705115764489504e-07,video,1970
6.298696799632156e-05,vietcong,1970
0.0006172722863639513,vietnam,1970
0.00011226500766403196,view,1970
2.964092611591603e-06,villa,1970
6.224594484342366e-05,voice,1970
5.187162070285305e-06,von,1970
0.0005724403856136282,vote,1970
8.225356997166698e-05,voter,1970
0.0001359777485567648,w,1970
2.964092611591603e-06,wa learned,1970
1.7043532516651715e-05,wagner,1970
1.111534729346851e-06,walker,1970
5.44652017379957e-05,wall,1970
2.556529877497757e-05,wall street,1970
5.928185223183206e-05,wallace,1970
7.484333844268798e-05,want,1970
0.0004694381673608201,war,1970
8.151254681876907e-06,warship,1970
0.0019066525724062984,washington,1970
0.0001685827672842724,washington april,1970
0.00011782268131076621,washington dec,1970
0.0001552443505321102,washington feb,1970
0.00014524053796798853,washington jan,1970
0.00010930091505244036,washington july,1970
0.0001089304034759914,washington june,1970
0.00018747885768316888,washington march,1970
0.0001404238874741522,washington nov,1970
0.00011448807712272566,washington oct,1970
0.00017710453354259826,washington sept,1970
2.000762512824332e-05,watch,1970
0.0001007791487941145,watergate,1970
0.00027084396238418265,way,1970
2.964092611591603e-06,web,1970
0.0002171197837990849,welfare,1970
0.0003408706503330344,west,1970
0.00010967142662888932,western,1970
1.4820463057958015e-06,wet,1970
2.593581035142653e-06,wheel,1970
0.00047240225997241173,white,1970
0.00033420144195695325,white house,1970
1.111534729346851e-06,whitman,1970
4.149729656228244e-05,wilson,1970
2.593581035142653e-06,wilson s,1970
0.000231569735280594,win,1970
0.0002575055456320205,woman,1970
0.00017376992935455772,won,1970
3.631013449199713e-05,word,1970
0.0002845528907127939,work,1970
0.0002575055456320205,worker,1970
3.705115764489504e-07,world business,1970
2.3342229316283872e-05,writer,1970
3.334604188040553e-06,yacht,1970
6.224594484342366e-05,year old,1970
0.0017191737147231295,yesterday,1970
0.001150067933297542,york,1970
0.0004001525025648664,york city,1970
0.00013783030643900953,young,1970
8.521766258325857e-06,yugoslav,1970
4.192627724313253e-05,-,1950
0.00011514387359943225,11,1950
4.090368511525125e-07,1980,1950
2.0451842557625625e-07,1981,1950
4.090368511525125e-07,2000,1950
3.599524290142109e-05,29,1950
0.0001304827555176515,9,1950
3.2722948092201e-05,accident,1950
6.830915414246958e-05,according,1950
0.00012823305283631267,acheson,1950
0.0003329559968381452,act,1950
0.000432556470093782,action,1950
1.1248513406694092e-05,ad,1950
6.483234090767323e-05,add,1950
0.0001415267504987693,adenauer,1950
7.52627806120623e-05,advance,1950
4.499405362677637e-06,afghan,1950
5.644708545904672e-05,age,1950
0.00021678953111083158,agency,1950
0.0008381165080114982,aid,1950
0.00017179547748405526,aim,1950
4.76527931592677e-05,airline,1950
1.0634958129965324e-05,airplane,1950
6.462782248209697e-05,algerian,1950
0.0001400951215197355,allied,1950
0.00023356004200808463,ally,1950
8.180737023050248e-07,amazon,1950
0.00010450891546946694,america,1950
0.00046016645754657644,american,1950
2.822354272952336e-05,amid,1950
1.411177136476168e-05,analysis,1950
4.090368511525125e-07,apple,1950
0.00013539119773148158,armistice,1950
0.0005953531368524818,army,1950
4.172175881755627e-05,art,1950
7.710344644224859e-05,arthur,1950
2.3110582090116956e-05,artillery,1950
7.771700171897736e-06,artist,1950
0.00010880380240656832,asia,1950
3.415457707123479e-05,assault,1950
1.5338881918219213e-05,associated,1950
0.00010880380240656832,association,1950
1.840665830186306e-06,astronaut,1950
0.00031270867270609577,atomic,1950
0.0004321474332426294,attack,1950
7.055885682380841e-05,attorney general,1950
4.58121273290814e-05,austria,1950
2.822354272952336e-05,austrian,1950
2.4746729494727005e-05,average,1950
6.135552767287686e-07,aviator,1950
5.276575379867411e-05,away,1950
1.6361474046100495e-06,axis,1950
0.0001881569515301557,b,1950
2.392865579242198e-05,bad,1950
9.20332915093153e-06,badly,1950
3.067776383643844e-06,ballet,1950
1.513436349264296e-05,baltimore,1950
9.816884427660301e-06,bandit,1950
0.0001392770478174305,bank,1950
1.5543400343795472e-05,banker,1950
1.4316289790337936e-05,banking,1950
0.00014029963994531178,base,1950
3.701783502930238e-05,baseball,1950
0.00017056836693059768,battle,1950
1.2884660811304145e-05,beame,1950
6.3400711928639425e-06,beer,1950
3.435909549681105e-05,beirut,1950
2.0860879408778136e-05,belgian,1950
2.229250838781193e-05,belgium,1950
6.544589618440199e-05,benefit,1950
0.0002251747865594581,berlin,1950
4.622116418023391e-05,best,1950
6.196908294960564e-05,better,1950
0.0004560760890350514,bid,1950
0.000371200942420905,big,1950
5.317479064982662e-06,big city,1950
2.4746729494727005e-05,bishop,1950
2.4133174217998237e-05,black,1950
6.176456452402938e-05,blow,1950
1.3089179236880396e-05,bombed,1950
5.7469677586928e-05,bomber,1950
3.006420855970967e-05,bombing,1950
5.849226971480928e-05,bond,1950
0.00020799523881105257,bonn,1950
9.816884427660301e-06,bonus,1950
4.458501677562386e-05,book,1950
0.00011575742887616101,border,1950
0.00010041854695794182,break,1950
8.589773874202762e-06,briefing,1950
0.00045566705218389884,british,1950
2.004280570647311e-05,broadway,1950
0.0001687277011004114,brooklyn,1950
0.0003566801342049909,budget,1950
5.317479064982662e-06,burglar,1950
1.8815695153015573e-05,burma,1950
2.065636098320188e-05,burned,1950
4.294886937101381e-06,bush,1950
4.192627724313253e-05,buy,1950
2.0860879408778136e-05,byrd,1950
7.56718174632148e-06,byrnes,1950
0.00041394529336634265,c,1950
0.0001378454188383967,cairo,1950
6.360523035421568e-05,california,1950
1.411177136476168e-05,cambodia,1950
2.2497026813388184e-06,cambodian,1950
0.00023437811571038966,campaign,1950
0.0001102354313856021,canal,1950
0.0001607514825029374,candidate,1950
2.065636098320188e-05,capture,1950
3.374554022008228e-05,captured,1950
0.0001182116499830761,car,1950
1.6156955620524246e-05,care,1950
2.3724137366845724e-05,career,1950
1.4316289790337938e-06,carey,1950
6.135552767287688e-06,carnegie,1950
3.640427975257361e-05,carrier,1950
2.454221106915075e-06,carter,1950
0.0003020737145761304,case,1950
3.0677763836438434e-05,cash,1950
5.378834592655538e-05,castro,1950
7.076337524938465e-05,catholic,1950
0.00010450891546946694,center,1950
0.00016013792722620863,central,1950
6.360523035421568e-05,challenge,1950
6.871819099362211e-05,chancellor,1950
0.00018754339625342697,change,1950
0.00048225444750881223,charge,1950
0.00019736028068108723,charged,1950
0.0005759238864227375,chief,1950
4.703923788253893e-06,chief executive,1950
8.262544393280752e-05,child,1950
5.317479064982662e-06,child s,1950
0.0003816313821252941,china,1950
3.742687188045489e-05,china s,1950
0.00026873721120720067,chinese,1950
9.019262567912901e-05,church,1950
1.840665830186306e-06,cio,1950
0.0016735742764905047,city,1950
6.994530154707963e-05,claim,1950
1.4316289790337936e-05,cleveland,1950
1.0839476555541581e-05,clinton,1950
0.00012087038951556744,close,1950
3.8858500859488676e-05,code,1950
9.837336270217923e-05,college,1950
2.1883471536659413e-05,collision,1950
1.2066587108999115e-05,column,1950
7.199048580284219e-05,come,1950
6.135552767287686e-07,comedy,1950
5.910582499153805e-05,common,1950
2.0451842557625625e-07,common sense,1950
1.9838287280896854e-05,communique,1950
0.00012946016338977022,communist china,1950
0.0002165850126852553,company,1950
7.771700171897736e-06,company s,1950
2.454221106915075e-06,computer,1950
9.919143640448428e-05,concern,1950
2.8632579580675877e-06,congo,1950
0.0005935124710222955,congress,1950
5.8083232863656776e-05,consumer,1950
3.272294809220099e-06,content,1950
0.0003681331660372612,control,1950
1.6361474046100495e-06,coolidge,1950
9.612366002084045e-05,corporation,1950
7.158144895168968e-06,correction,1950
0.00020615457298086632,cost,1950
0.00038347204795548045,country,1950
0.00014029963994531178,county,1950
0.000565902483569501,court,1950
4.7039237882538925e-05,credit,1950
0.00017179547748405526,crime,1950
0.00020635909140644254,crisis,1950
5.481093805443667e-05,critic,1950
6.851367256804584e-05,cuba,1950
4.8266348435996474e-05,cuban,1950
5.931034341711431e-06,culture,1950
0.0005562901175674169,cut,1950
0.0002186301969410179,d,1950
0.00011616646572731355,d eisenhower,1950
2.638287689933705e-05,daily,1950
4.090368511525125e-06,dance,1950
